date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:40	2656/2656	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:40%20GMT	https://www.eduinx.com/assets/images/tools/MongoDB.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/tools/MongoDB.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:41	3103/3103	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:41%20GMT	https://www.eduinx.com/assets/images/tools/msexcel.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/tools/msexcel.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:41	2661/2661	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:41%20GMT	https://www.eduinx.com/assets/images/tools/mysql.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/tools/mysql.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:41	1889/1889	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:41%20GMT	https://www.eduinx.com/assets/images/tools/PowerBI.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/tools/PowerBI.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:41	1619/1619	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:41%20GMT	https://www.eduinx.com/assets/images/tools/TensorFlow.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/tools/TensorFlow.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:42	10677/10677	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:42%20GMT	https://www.eduinx.com/assets/images/payment_icons/payments.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/payment_icons/payments.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:42	268708/268708	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:42%20GMT	https://www.eduinx.com/assets/images/Certificates/Data_science_1.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/Certificates/Data_science_1.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:42	30106/30106	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:42%20GMT	https://www.eduinx.com/assets/images/instructors/murthy.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/instructors/murthy.png	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:43	18454/18454	---M-Z	200	added ('OK')	text/css	etag:W/%224816-00NTceTFOXSCfuleSHYg+tVGAkA%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	(from https://www.eduinx.com/program/generative-ai)
10:06:43	103009/103009	---M-Z	200	added ('OK')	text/css	etag:%22660cc074-5556%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.2/css/all.min.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.2/css/all.min.css	(from https://www.eduinx.com/program/generative-ai)
10:06:44	22972/22972	---M-Z	200	added ('OK')	text/css	etag:%2259bc-6805222b-488be537b0dba6fd;gz%22	https://www.eduinx.com/program/program.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/program.css	(from https://www.eduinx.com/program/generative-ai)
10:06:44	2164/2164	---M-Z	200	added ('OK')	text/css	etag:%22874-67b47d62-5405eebf6031bffa;gz%22	https://www.eduinx.com/program/team.css	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/team.css	(from https://www.eduinx.com/program/generative-ai)
10:06:45	13392/13392	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:44%20GMT	https://www.eduinx.com/program/logo/icon.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/logo/icon.png	(from https://www.eduinx.com/program/generative-ai)
10:06:45	47012/47012	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:36:45%20GMT	https://www.eduinx.com/blogs.php	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/blogs.html	(from https://www.eduinx.com/program/generative-ai)
10:06:46	65189/65189	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:45%20GMT	https://www.eduinx.com/program/logo/new_logo_white.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/logo/new_logo_white.png	(from https://www.eduinx.com/program/generative-ai)
10:06:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2421b6b2da12ac81;gz%22	https://www.eduinx.com/program/contact-us	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/contact-us.64.delayed	(from https://www.eduinx.com/program/generative-ai)
10:06:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2421b6b2da12ac81;gz%22	https://www.eduinx.com/program/brochure/generative-ai.pdf	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/brochure/generative-ai.pdf	(from https://www.eduinx.com/program/generative-ai)
10:06:46	1931/1931	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:46%20GMT	https://www.eduinx.com/program/icons/career-counselling-colored.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/career-counselling-colored.png	(from https://www.eduinx.com/program/generative-ai)
10:06:46	2438/2438	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:46%20GMT	https://www.eduinx.com/program/icons/workingprofessional.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/workingprofessional.png	(from https://www.eduinx.com/program/generative-ai)
10:06:46	2705/2705	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:46%20GMT	https://www.eduinx.com/program/icons/alumnistatus.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/alumnistatus.png	(from https://www.eduinx.com/program/generative-ai)
10:06:47	2923/2923	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:47%20GMT	https://www.eduinx.com/program/icons/basecamps.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/basecamps.png	(from https://www.eduinx.com/program/generative-ai)
10:06:47	1808/1808	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:47%20GMT	https://www.eduinx.com/program/icons/hoursoflearning.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/hoursoflearning.png	(from https://www.eduinx.com/program/generative-ai)
10:06:47	1518/1518	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:47%20GMT	https://www.eduinx.com/program/icons/hours-of-learning.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/hours-of-learning.png	(from https://www.eduinx.com/program/generative-ai)
10:06:48	2201/2201	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:48%20GMT	https://www.eduinx.com/program/icons/mentorship.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/icons/mentorship.png	(from https://www.eduinx.com/program/generative-ai)
10:06:48	20754002/20754002	---M--	200	added ('OK')	application/pdf	etag:%2213cae52-67c02b39-d2948e65f5d38ed2;;;%22	https://www.eduinx.com/courses/brochure/Master-Data-Science-with-Gen-AI.pdf	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/courses/brochure/Master-Data-Science-with-Gen-AI.pdf	(from https://www.eduinx.com/courses/data-science-with-generative-ai)
10:06:48	160546/160546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:48%20GMT	https://www.eduinx.com/program/Certificates/generative-ai.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/Certificates/generative-ai.jpg	(from https://www.eduinx.com/program/generative-ai)
10:06:48	30106/30106	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:48%20GMT	https://www.eduinx.com/program/instructors/murthy.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/instructors/murthy.png	(from https://www.eduinx.com/program/generative-ai)
10:06:48	94446/94446	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:48%20GMT	https://www.eduinx.com/program/instructors/Gunjan-Bhatia.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/instructors/Gunjan-Bhatia.png	(from https://www.eduinx.com/program/generative-ai)
10:06:49	80357/80357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:49%20GMT	https://www.eduinx.com/program/instructors/Dr.%20Arpit%20Yadav.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/instructors/Dr.%20Arpit%20Yadav.jpg	(from https://www.eduinx.com/program/generative-ai)
10:06:49	20632/20632	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:49%20GMT	https://www.eduinx.com/program/instructors/Arpit_sharma.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/instructors/Arpit_sharma.jpg	(from https://www.eduinx.com/program/generative-ai)
10:06:49	143812/143812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:48%20GMT	https://www.eduinx.com/program/images/audience.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/images/audience.jpg	(from https://www.eduinx.com/program/generative-ai)
10:06:49	28801/28801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:49%20GMT	https://www.eduinx.com/program/instructors/Lavanya_srivastava.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/instructors/Lavanya_srivastava.jpg	(from https://www.eduinx.com/program/generative-ai)
10:06:49	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2421b6b2da12ac81;gz%22	https://www.eduinx.com/program/contact.html	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/contact.html	(from https://www.eduinx.com/program/generative-ai)
10:06:49	2685/2685	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a7d-68406693-a1606d6495c6675e;gz%22	https://www.eduinx.com/program/program.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/program.js	(from https://www.eduinx.com/program/generative-ai)
10:06:50	154597/154597	---M-Z	200	added ('OK')	application/javascript	etag:W/%2225be5-n7vuhWVYfwo6iXqEBF16IW76OmQ%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://www.eduinx.com/program/generative-ai)
10:06:50	601/601	---M-Z	200	added ('OK')	application/x-javascript	etag:%22259-67b47d62-fe5a4369933ef13b;gz%22	https://www.eduinx.com/program/test.js	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/test.js	(from https://www.eduinx.com/program/generative-ai)
10:06:50	62894/62894	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:50%20GMT	https://www.eduinx.com/assets/images/course/pm-banner.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/course/pm-banner.jpg	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:51	38054/38054	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:36:51%20GMT	https://www.eduinx.com/program/comprehensive-ai-product-management-program	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/program/comprehensive-ai-product-management-program.html	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:51	81767/81767	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:51%20GMT	https://www.eduinx.com/assets/images/logo/new_logo_black.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/logo/new_logo_black.png	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:51	10352/10352	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2004:36:51%20GMT	https://www.eduinx.com/coming-soon	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/coming-soon.html	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:51	37558/37558	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:51%20GMT	https://www.eduinx.com/assets/images/course/application-process.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/course/application-process.png	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:52	24294/24294	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:51%20GMT	https://www.eduinx.com/assets/images/instructors/Sudiptaa-Paul-Choudhury.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/instructors/Sudiptaa-Paul-Choudhury.png	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:52	80357/80357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:52%20GMT	https://www.eduinx.com/assets/images/instructors/Arpit-Yadav.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/instructors/Arpit-Yadav.jpg	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:52	75350/75350	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jul%202025%2004:36:52%20GMT	https://www.eduinx.com/assets/images/course/real-world-app.png	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/course/real-world-app.png	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:53	58190/58190	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:53%20GMT	https://www.eduinx.com/assets/images/achievers/mausam.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/mausam.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:53	70273/70273	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:53%20GMT	https://www.eduinx.com/assets/images/achievers/amarjit.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/amarjit.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:53	90171/90171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:53%20GMT	https://www.eduinx.com/assets/images/achievers/ritesh-kumar.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/ritesh-kumar.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:54	21879/21879	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:54%20GMT	https://www.eduinx.com/assets/images/achievers/Soubhagya_Suman_Mohanty.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Soubhagya_Suman_Mohanty.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:54	166229/166229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:52%20GMT	https://www.eduinx.com/assets/images/Certificates/ai-pm-cert.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/Certificates/ai-pm-cert.jpg	(from https://www.eduinx.com/courses/ai-in-product-management)
10:06:54	95786/95786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:54%20GMT	https://www.eduinx.com/assets/images/achievers/Dipesh_Sharma.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Dipesh_Sharma.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:54	67611/67611	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:54%20GMT	https://www.eduinx.com/assets/images/achievers/rohan_gs.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/rohan_gs.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:54	103513/103513	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:54%20GMT	https://www.eduinx.com/assets/images/achievers/Prajwal.jpeg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Prajwal.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:54	42783/42783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:54%20GMT	https://www.eduinx.com/assets/images/achievers/Devi_Durga_Prasad_Rath.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Devi_Durga_Prasad_Rath.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:55	53764/53764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:55%20GMT	https://www.eduinx.com/assets/images/achievers/Sourav_Pati.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Sourav_Pati.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:55	30077/30077	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:55%20GMT	https://www.eduinx.com/assets/images/achievers/Srajal_Singh_Chauhan.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Srajal_Singh_Chauhan.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:55	19451/19451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:55%20GMT	https://www.eduinx.com/assets/images/achievers/Deepak_Reddy.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Deepak_Reddy.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:55	47223/47223	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:55%20GMT	https://www.eduinx.com/assets/images/achievers/Pritam_Sarkar.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Pritam_Sarkar.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:55	39181/39181	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:55%20GMT	https://www.eduinx.com/assets/images/achievers/Rahul_Prabhakar1.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Rahul_Prabhakar1.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:56	25149/25149	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:56%20GMT	https://www.eduinx.com/assets/images/achievers/Aditi_Sharma.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Aditi_Sharma.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:56	12692/12692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:56%20GMT	https://www.eduinx.com/assets/images/achievers/Rohan_Gupta.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Rohan_Gupta.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:56	47642/47642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:56%20GMT	https://www.eduinx.com/assets/images/achievers/Sneha_Patil.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Sneha_Patil.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:56	25618/25618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:56%20GMT	https://www.eduinx.com/assets/images/achievers/Pooja_Agarwal.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Pooja_Agarwal.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:57	495170/495170	---M-Z	200	added ('OK')	text/plain	etag:%2278e42-679238a3-cb6e51f33e8bd17;gz%22	https://www.eduinx.com/assets/images/achievers/Priya_Singh.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Priya_Singh.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:06:57	22171/22171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:57%20GMT	https://www.eduinx.com/assets/images/achievers/Neha_Kapoor.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Neha_Kapoor.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:57	51475/51475	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:57%20GMT	https://www.eduinx.com/assets/images/achievers/Karan_Mehta.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Karan_Mehta.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:57	29701/29701	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:57%20GMT	https://www.eduinx.com/assets/images/achievers/Rajat_Joshi.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Rajat_Joshi.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:58	19173/19173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:58%20GMT	https://www.eduinx.com/assets/images/achievers/Ankit_Verma.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Ankit_Verma.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:58	18777/18777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:58%20GMT	https://www.eduinx.com/assets/images/achievers/Manish_Pandey.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Manish_Pandey.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:58	35258/35258	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:58%20GMT	https://www.eduinx.com/assets/images/achievers/Sandeep_Patil.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Sandeep_Patil.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:58	213304/213304	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:58%20GMT	https://www.eduinx.com/assets/images/achievers/Ritu_Mahajan.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Ritu_Mahajan.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:58	6367/6367	---M-Z	200	added ('OK')	text/plain	etag:%2218df-679238a3-bf31870eacf97b38;gz%22	https://www.eduinx.com/assets/images/achievers/Aarav_Sharma.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Aarav_Sharma.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:06:59	752662/752662	---M-Z	200	added ('OK')	text/plain	etag:%22b7c16-679238a3-4f2bbd66218d3bd0;gz%22	https://www.eduinx.com/assets/images/achievers/Vihaan_Gupta.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Vihaan_Gupta.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:06:59	5336/5336	---M-Z	200	added ('OK')	text/plain	etag:%2214d8-679238a3-87d3b4f25d12ce19;gz%22	https://www.eduinx.com/assets/images/achievers/Ishaan_Patel.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Ishaan_Patel.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:06:59	104098/104098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:59%20GMT	https://www.eduinx.com/assets/images/achievers/Ananya_Rao.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Ananya_Rao.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:06:59	527259/527259	---M-Z	200	added ('OK')	text/plain	etag:%2280b9b-679238a3-d89721bd29e0b62d;gz%22	https://www.eduinx.com/assets/images/achievers/Aditi_Nair.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Aditi_Nair.jfif	(from https://www.eduinx.com/milestone-achievers.php)
10:06:59	31434/31434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:36:59%20GMT	https://www.eduinx.com/assets/images/achievers/Rohan_Mehta.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Rohan_Mehta.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:07:00	209591/209591	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:00%20GMT	https://www.eduinx.com/assets/images/achievers/Siddharth_Iyer.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Siddharth_Iyer.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:07:00	67344/67344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jul%202025%2004:37:00%20GMT	https://www.eduinx.com/assets/images/achievers/Nisha_Singh.jpg	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Nisha_Singh.jpg	(from https://www.eduinx.com/milestone-achievers.php)
10:07:00	9503/9503	---M-Z	200	added ('OK')	text/plain	etag:%22251f-679238a3-ae355d1bd72d920a;gz%22	https://www.eduinx.com/assets/images/achievers/Karthik_Reddy.jfif	C:/Users/KIRTI%20GARG/OneDrive/Desktop/edu/www.eduinx.com/assets/images/achievers/Karthik_Reddy.jfif	(from https://www.eduinx.com/milestone-achievers.php)
